decoy_name	decoy_chr	decoy_start	decoy_end	decoy_strand	decoy_score	exon_chr	exon_start	exon_end	exon_strand	gene_id	gene_name	transcript_id	exon_number	overlap_length	strand_match
DPM1_50945083	chr20	50945060	50945108	-	0.0428	chr20	50944357	50945148	+	ENSG00000259456.5	ADNP-AS1	ENST00000664246.2	4	49	FALSE
DPM1_50945083	chr20	50945060	50945108	-	0.0428	chr20	50944357	50945134	+	ENSG00000259456.5	ADNP-AS1	ENST00000614698.3	3	49	FALSE
DPM1_50945083	chr20	50945060	50945108	-	0.0428	chr20	50944357	50945117	+	ENSG00000259456.5	ADNP-AS1	ENST00000747474.1	4	49	FALSE
DPM1_50945083	chr20	50945060	50945108	-	0.0428	chr20	50944357	50945132	+	ENSG00000259456.5	ADNP-AS1	ENST00000747476.1	3	49	FALSE
DPM1_50945083	chr20	50945060	50945108	-	0.0428	chr20	50944357	50945134	+	ENSG00000259456.5	ADNP-AS1	ENST00000747475.1	2	49	FALSE
LINC01441_55426587	chr20	55426564	55426612	-	0.449278	chr20	55426560	55426642	+	ENSG00000235166.9	LINC01440	ENST00000629744.2	6	49	FALSE
LINC01441_55426587	chr20	55426564	55426612	-	0.449278	chr20	55426560	55426642	+	ENSG00000235166.9	LINC01440	ENST00000627529.2	5	49	FALSE
LINC01441_55426587	chr20	55426564	55426612	-	0.449278	chr20	55426560	55427085	+	ENSG00000235166.9	LINC01440	ENST00000450623.7	3	49	FALSE
LINC01441_55426587	chr20	55426564	55426612	-	0.449278	chr20	55426560	55426793	+	ENSG00000235166.9	LINC01440	ENST00000598445.7	3	49	FALSE
LINC01441_55426587	chr20	55426564	55426612	-	0.449278	chr20	55426560	55426793	+	ENSG00000235166.9	LINC01440	ENST00000827375.1	2	49	FALSE
LINC01441_55426587	chr20	55426564	55426612	-	0.449278	chr20	55426386	55426680	+	ENSG00000235166.9	LINC01440	ENST00000610112.5	3	49	FALSE
LINC01441_55426587	chr20	55426564	55426612	-	0.449278	chr20	55426560	55426692	+	ENSG00000235166.9	LINC01440	ENST00000596828.1	3	49	FALSE
RBM38_57392952	chr20	57392929	57392977	+	0.000743	chr20	57392279	57393062	-	ENSG00000218018.5	RBM38-AS1	ENST00000417346.2	1	49	FALSE
RBM38_57392990	chr20	57392967	57393015	+	0.00064	chr20	57392279	57393062	-	ENSG00000218018.5	RBM38-AS1	ENST00000417346.2	1	49	FALSE
RBM38_57393024	chr20	57393001	57393049	+	0.000204	chr20	57392279	57393062	-	ENSG00000218018.5	RBM38-AS1	ENST00000417346.2	1	49	FALSE
RPS21_62388692	chr20	62388669	62388717	+	0.00047	chr20	62388630	62391111	-	ENSG00000149679.13	CABLES2	ENST00000971783.1	10	49	FALSE
RPS21_62388692	chr20	62388669	62388717	+	0.00047	chr20	62388634	62391111	-	ENSG00000149679.13	CABLES2	ENST00000279101.10	10	49	FALSE
OGFR_62805724	chr20	62805701	62805749	+	0.000215	chr20	62805468	62805971	-	ENSG00000229873.3	OGFR-AS1	ENST00000431361.3	1	49	FALSE
OGFR_62805724	chr20	62805701	62805749	+	0.000215	chr20	62805468	62805946	-	ENSG00000229873.3	OGFR-AS1	ENST00000764152.1	1	49	FALSE
OGFR_62805724	chr20	62805701	62805749	+	0.000215	chr20	62805468	62805958	-	ENSG00000229873.3	OGFR-AS1	ENST00000764151.1	1	49	FALSE
OGFR_62805819	chr20	62805796	62805844	+	0.0013	chr20	62805468	62805971	-	ENSG00000229873.3	OGFR-AS1	ENST00000431361.3	1	49	FALSE
OGFR_62805819	chr20	62805796	62805844	+	0.0013	chr20	62805468	62805946	-	ENSG00000229873.3	OGFR-AS1	ENST00000764152.1	1	49	FALSE
OGFR_62805819	chr20	62805796	62805844	+	0.0013	chr20	62805468	62805958	-	ENSG00000229873.3	OGFR-AS1	ENST00000764151.1	1	49	FALSE
AF127577.10_14963318	chr21	14963295	14963343	+	0.193611	chr21	14961235	14968526	-	ENSG00000180530.11	NRIP1	ENST00000400199.5	3	49	FALSE
AF127577.10_14963318	chr21	14963295	14963343	+	0.193611	chr21	14961235	14968526	-	ENSG00000180530.11	NRIP1	ENST00000318948.7	4	49	FALSE
AF127577.10_14963318	chr21	14963295	14963343	+	0.193611	chr21	14961235	14968526	-	ENSG00000180530.11	NRIP1	ENST00000400202.5	3	49	FALSE
IFNGR2_33432575	chr21	33432552	33432600	+	0.650981	chr21	33432485	33432802	-	ENSG00000142188.18	TMEM50B	ENST00000484377.5	4	49	FALSE
IFNGR2_33432575	chr21	33432552	33432600	+	0.650981	chr21	33432485	33432802	-	ENSG00000142188.18	TMEM50B	ENST00000420455.5	9	49	FALSE
AP000697.6_36699643	chr21	36699620	36699668	-	0.607327	chr21	36699115	36699921	+	ENSG00000159263.16	SIM2	ENST00000290399.11	1	49	FALSE
AP000697.6_36699643	chr21	36699620	36699668	-	0.607327	chr21	36699133	36699921	+	ENSG00000159263.16	SIM2	ENST00000460783.1	1	49	FALSE
AP000697.6_36699643	chr21	36699620	36699668	-	0.607327	chr21	36699134	36699921	+	ENSG00000159263.16	SIM2	ENST00000481185.1	1	49	FALSE
DSCR3_37237466	chr21	37237443	37237491	-	0.058584	chr21	37237404	37238368	+	ENSG00000242553.3	ENSG00000242553	ENST00000440629.2	2	49	FALSE
DSCR3_37237466	chr21	37237443	37237491	-	0.058584	chr21	37237404	37237515	+	ENSG00000242553.3	ENSG00000242553	ENST00000715707.1	2	49	FALSE
DSCR3_37237466	chr21	37237443	37237491	-	0.058584	chr21	37237414	37237807	+	ENSG00000242553.3	ENSG00000242553	ENST00000812083.1	2	49	FALSE
DSCR3_37237466	chr21	37237443	37237491	-	0.058584	chr21	37237404	37237515	+	ENSG00000242553.3	ENSG00000242553	ENST00000715709.1	2	49	FALSE
DSCR3_37237466	chr21	37237443	37237491	-	0.058584	chr21	37237404	37237592	+	ENSG00000242553.3	ENSG00000242553	ENST00000812084.1	2	49	FALSE
DSCR3_37237466	chr21	37237443	37237491	-	0.058584	chr21	37237404	37237515	+	ENSG00000242553.3	ENSG00000242553	ENST00000715711.1	2	49	FALSE
DSCR3_37237466	chr21	37237443	37237491	-	0.058584	chr21	37237404	37237515	+	ENSG00000242553.3	ENSG00000242553	ENST00000812081.1	2	49	FALSE
DSCR3_37237466	chr21	37237443	37237491	-	0.058584	chr21	37237404	37237515	+	ENSG00000242553.3	ENSG00000242553	ENST00000715713.1	2	49	FALSE
DYRK1A_37489566	chr21	37489543	37489591	+	0.00831	chr21	37489552	37489624	-	ENSG00000309268.1	ENSG00000309268	ENST00000839928.1	2	40	FALSE
LCA5L_39413826	chr21	39413803	39413851	-	0.382287	chr21	39413840	39414288	+	ENSG00000182093.16	GET1	ENST00000623703.3	9	12	FALSE
LCA5L_39413826	chr21	39413803	39413851	-	0.382287	chr21	39413810	39414591	+	ENSG00000182093.16	GET1	ENST00000649499.1	8	42	FALSE
LCA5L_39413826	chr21	39413803	39413851	-	0.382287	chr21	39412418	39414004	+	ENSG00000182093.16	GET1	ENST00000648495.1	1	49	FALSE
AP001615.9_41740734	chr21	41740711	41740759	+	0.170167	chr21	41739369	41741997	-	ENSG00000183421.12	RIPK4	ENST00000352483.3	9	49	FALSE
AP001615.9_41740734	chr21	41740711	41740759	+	0.170167	chr21	41739373	41741997	-	ENSG00000183421.12	RIPK4	ENST00000332512.8	8	49	FALSE
TSPEAR_44532776	chr21	44532753	44532801	-	0.548504	chr21	44532285	44533145	+	ENSG00000287088.1	ENSG00000287088	ENST00000658407.1	2	49	FALSE
TSPEAR_44532791	chr21	44532768	44532816	-	0.002128	chr21	44532285	44533145	+	ENSG00000287088.1	ENSG00000287088	ENST00000658407.1	2	49	FALSE
LINC01547_44936680	chr21	44936657	44936705	-	0.000232	chr21	44936303	44936954	+	ENSG00000272825.1	ENSG00000272825	ENST00000609953.1	1	49	FALSE
LINC01547_44936682	chr21	44936659	44936707	-	0.046695	chr21	44936303	44936954	+	ENSG00000272825.1	ENSG00000272825	ENST00000609953.1	1	49	FALSE
BX322557.10_45287860	chr21	45287837	45287885	+	0.001206	chr21	45287741	45287892	-	ENSG00000186866.18	POFUT2	ENST00000898196.1	1	49	FALSE
BX322557.10_45287860	chr21	45287837	45287885	+	0.001206	chr21	45287741	45287895	-	ENSG00000186866.18	POFUT2	ENST00000898195.1	1	49	FALSE
BX322557.10_45287860	chr21	45287837	45287885	+	0.001206	chr21	45287741	45287898	-	ENSG00000186866.18	POFUT2	ENST00000331343.11	1	49	FALSE
BX322557.10_45287860	chr21	45287837	45287885	+	0.001206	chr21	45287741	45287898	-	ENSG00000186866.18	POFUT2	ENST00000334538.13	1	49	FALSE
BX322557.10_45287860	chr21	45287837	45287885	+	0.001206	chr21	45287741	45287896	-	ENSG00000186866.18	POFUT2	ENST00000612472.4	1	49	FALSE
BX322557.10_45287860	chr21	45287837	45287885	+	0.001206	chr21	45287741	45287877	-	ENSG00000186866.18	POFUT2	ENST00000937165.1	1	41	FALSE
BX322557.10_45287860	chr21	45287837	45287885	+	0.001206	chr21	45287741	45287895	-	ENSG00000186866.18	POFUT2	ENST00000349485.10	1	49	FALSE
BX322557.10_45287860	chr21	45287837	45287885	+	0.001206	chr21	45287741	45287892	-	ENSG00000186866.18	POFUT2	ENST00000898197.1	1	49	FALSE
BX322557.10_45287860	chr21	45287837	45287885	+	0.001206	chr21	45287741	45287892	-	ENSG00000186866.18	POFUT2	ENST00000898198.1	1	49	FALSE
BX322557.10_45287860	chr21	45287837	45287885	+	0.001206	chr21	45287741	45287896	-	ENSG00000186866.18	POFUT2	ENST00000493524.5	1	49	FALSE
BX322557.10_45287860	chr21	45287837	45287885	+	0.001206	chr21	45287741	45287884	-	ENSG00000186866.18	POFUT2	ENST00000468360.5	1	48	FALSE
BX322557.10_45287860	chr21	45287837	45287885	+	0.001206	chr21	45287741	45287891	-	ENSG00000186866.18	POFUT2	ENST00000493811.1	1	49	FALSE
BX322557.10_45287860	chr21	45287837	45287885	+	0.001206	chr21	45287741	45287892	-	ENSG00000186866.18	POFUT2	ENST00000476653.1	1	49	FALSE
COL18A1_45496298	chr21	45496275	45496323	+	0.000815	chr21	45493572	45496379	-	ENSG00000173638.20	SLC19A1	ENST00000417954.5	5	49	FALSE
FTCD-AS1_46151538	chr21	46151515	46151563	+	0.013142	chr21	46151558	46151737	-	ENSG00000160282.16	FTCD	ENST00000856709.1	5	6	FALSE
FTCD-AS1_46151538	chr21	46151515	46151563	+	0.013142	chr21	46151558	46151737	-	ENSG00000160282.16	FTCD	ENST00000856710.1	5	6	FALSE
FTCD-AS1_46151538	chr21	46151515	46151563	+	0.013142	chr21	46151558	46151737	-	ENSG00000160282.16	FTCD	ENST00000291670.9	5	6	FALSE
FTCD-AS1_46151538	chr21	46151515	46151563	+	0.013142	chr21	46151558	46151737	-	ENSG00000160282.16	FTCD	ENST00000397748.5	5	6	FALSE
FTCD-AS1_46151538	chr21	46151515	46151563	+	0.013142	chr21	46151558	46151737	-	ENSG00000160282.16	FTCD	ENST00000498355.6	5	6	FALSE
FTCD-AS1_46151538	chr21	46151515	46151563	+	0.013142	chr21	46151558	46151737	-	ENSG00000160282.16	FTCD	ENST00000397743.1	5	6	FALSE
FTCD-AS1_46151538	chr21	46151515	46151563	+	0.013142	chr21	46151558	46151737	-	ENSG00000160282.16	FTCD	ENST00000397746.8	5	6	FALSE
FTCD-AS1_46151538	chr21	46151515	46151563	+	0.013142	chr21	46151558	46151737	-	ENSG00000160282.16	FTCD	ENST00000856711.1	5	6	FALSE
FTCD-AS1_46151586	chr21	46151563	46151611	+	0.002939	chr21	46151558	46151737	-	ENSG00000160282.16	FTCD	ENST00000856709.1	5	49	FALSE
FTCD-AS1_46151586	chr21	46151563	46151611	+	0.002939	chr21	46151558	46151737	-	ENSG00000160282.16	FTCD	ENST00000856710.1	5	49	FALSE
FTCD-AS1_46151586	chr21	46151563	46151611	+	0.002939	chr21	46151558	46151737	-	ENSG00000160282.16	FTCD	ENST00000291670.9	5	49	FALSE
FTCD-AS1_46151586	chr21	46151563	46151611	+	0.002939	chr21	46151558	46151737	-	ENSG00000160282.16	FTCD	ENST00000397748.5	5	49	FALSE
FTCD-AS1_46151586	chr21	46151563	46151611	+	0.002939	chr21	46151558	46151737	-	ENSG00000160282.16	FTCD	ENST00000498355.6	5	49	FALSE
FTCD-AS1_46151586	chr21	46151563	46151611	+	0.002939	chr21	46151558	46151737	-	ENSG00000160282.16	FTCD	ENST00000397743.1	5	49	FALSE
FTCD-AS1_46151586	chr21	46151563	46151611	+	0.002939	chr21	46151558	46151737	-	ENSG00000160282.16	FTCD	ENST00000397746.8	5	49	FALSE
FTCD-AS1_46151586	chr21	46151563	46151611	+	0.002939	chr21	46151558	46151737	-	ENSG00000160282.16	FTCD	ENST00000856711.1	5	49	FALSE
FTCD-AS1_46151587	chr21	46151564	46151612	+	0.002715	chr21	46151558	46151737	-	ENSG00000160282.16	FTCD	ENST00000856709.1	5	49	FALSE
FTCD-AS1_46151587	chr21	46151564	46151612	+	0.002715	chr21	46151558	46151737	-	ENSG00000160282.16	FTCD	ENST00000856710.1	5	49	FALSE
FTCD-AS1_46151587	chr21	46151564	46151612	+	0.002715	chr21	46151558	46151737	-	ENSG00000160282.16	FTCD	ENST00000291670.9	5	49	FALSE
FTCD-AS1_46151587	chr21	46151564	46151612	+	0.002715	chr21	46151558	46151737	-	ENSG00000160282.16	FTCD	ENST00000397748.5	5	49	FALSE
FTCD-AS1_46151587	chr21	46151564	46151612	+	0.002715	chr21	46151558	46151737	-	ENSG00000160282.16	FTCD	ENST00000498355.6	5	49	FALSE
FTCD-AS1_46151587	chr21	46151564	46151612	+	0.002715	chr21	46151558	46151737	-	ENSG00000160282.16	FTCD	ENST00000397743.1	5	49	FALSE
FTCD-AS1_46151587	chr21	46151564	46151612	+	0.002715	chr21	46151558	46151737	-	ENSG00000160282.16	FTCD	ENST00000397746.8	5	49	FALSE
FTCD-AS1_46151587	chr21	46151564	46151612	+	0.002715	chr21	46151558	46151737	-	ENSG00000160282.16	FTCD	ENST00000856711.1	5	49	FALSE
FTCD-AS1_46151974	chr21	46151951	46151999	+	0.611124	chr21	46151892	46151980	-	ENSG00000160282.16	FTCD	ENST00000856709.1	4	30	FALSE
FTCD-AS1_46151974	chr21	46151951	46151999	+	0.611124	chr21	46151892	46151980	-	ENSG00000160282.16	FTCD	ENST00000856710.1	4	30	FALSE
FTCD-AS1_46151974	chr21	46151951	46151999	+	0.611124	chr21	46151892	46151980	-	ENSG00000160282.16	FTCD	ENST00000291670.9	4	30	FALSE
FTCD-AS1_46151974	chr21	46151951	46151999	+	0.611124	chr21	46151892	46151980	-	ENSG00000160282.16	FTCD	ENST00000397748.5	4	30	FALSE
FTCD-AS1_46151974	chr21	46151951	46151999	+	0.611124	chr21	46151892	46152005	-	ENSG00000160282.16	FTCD	ENST00000498355.6	4	49	FALSE
FTCD-AS1_46151974	chr21	46151951	46151999	+	0.611124	chr21	46151892	46151980	-	ENSG00000160282.16	FTCD	ENST00000397743.1	4	30	FALSE
FTCD-AS1_46151974	chr21	46151951	46151999	+	0.611124	chr21	46151892	46151980	-	ENSG00000160282.16	FTCD	ENST00000397746.8	4	30	FALSE
FTCD-AS1_46151974	chr21	46151951	46151999	+	0.611124	chr21	46151892	46151980	-	ENSG00000160282.16	FTCD	ENST00000856711.1	4	30	FALSE
FTCD-AS1_46151975	chr21	46151952	46152000	+	0.000306	chr21	46151892	46151980	-	ENSG00000160282.16	FTCD	ENST00000856709.1	4	29	FALSE
FTCD-AS1_46151975	chr21	46151952	46152000	+	0.000306	chr21	46151892	46151980	-	ENSG00000160282.16	FTCD	ENST00000856710.1	4	29	FALSE
FTCD-AS1_46151975	chr21	46151952	46152000	+	0.000306	chr21	46151892	46151980	-	ENSG00000160282.16	FTCD	ENST00000291670.9	4	29	FALSE
FTCD-AS1_46151975	chr21	46151952	46152000	+	0.000306	chr21	46151892	46151980	-	ENSG00000160282.16	FTCD	ENST00000397748.5	4	29	FALSE
FTCD-AS1_46151975	chr21	46151952	46152000	+	0.000306	chr21	46151892	46152005	-	ENSG00000160282.16	FTCD	ENST00000498355.6	4	49	FALSE
FTCD-AS1_46151975	chr21	46151952	46152000	+	0.000306	chr21	46151892	46151980	-	ENSG00000160282.16	FTCD	ENST00000397743.1	4	29	FALSE
FTCD-AS1_46151975	chr21	46151952	46152000	+	0.000306	chr21	46151892	46151980	-	ENSG00000160282.16	FTCD	ENST00000397746.8	4	29	FALSE
FTCD-AS1_46151975	chr21	46151952	46152000	+	0.000306	chr21	46151892	46151980	-	ENSG00000160282.16	FTCD	ENST00000856711.1	4	29	FALSE
MCM3AP_46236259	chr21	46236236	46236284	-	0.024713	chr21	46236224	46236326	+	ENSG00000215424.11	MCM3AP-AS1	ENST00000748156.1	2	49	FALSE
MCM3AP_46236259	chr21	46236236	46236284	-	0.024713	chr21	46236224	46236326	+	ENSG00000215424.11	MCM3AP-AS1	ENST00000669476.1	2	49	FALSE
MCM3AP_46236259	chr21	46236236	46236284	-	0.024713	chr21	46236224	46236326	+	ENSG00000215424.11	MCM3AP-AS1	ENST00000664725.1	2	49	FALSE
MCM3AP_46236259	chr21	46236236	46236284	-	0.024713	chr21	46236224	46236326	+	ENSG00000215424.11	MCM3AP-AS1	ENST00000432735.5	2	49	FALSE
MCM3AP_46236259	chr21	46236236	46236284	-	0.024713	chr21	46236218	46236331	+	ENSG00000215424.11	MCM3AP-AS1	ENST00000748154.1	1	49	FALSE
MCM3AP_46236259	chr21	46236236	46236284	-	0.024713	chr21	46236224	46236326	+	ENSG00000215424.11	MCM3AP-AS1	ENST00000748157.1	1	49	FALSE
MCM3AP_46241720	chr21	46241697	46241745	-	0.000574	chr21	46240834	46242969	+	ENSG00000215424.11	MCM3AP-AS1	ENST00000654493.1	2	49	FALSE
MCM3AP_46241720	chr21	46241697	46241745	-	0.000574	chr21	46240834	46243018	+	ENSG00000215424.11	MCM3AP-AS1	ENST00000444998.2	2	49	FALSE
MCM3AP_46241720	chr21	46241697	46241745	-	0.000574	chr21	46240834	46242999	+	ENSG00000215424.11	MCM3AP-AS1	ENST00000432735.5	3	49	FALSE
MCM3AP_46241720	chr21	46241697	46241745	-	0.000574	chr21	46240837	46242999	+	ENSG00000215424.11	MCM3AP-AS1	ENST00000421927.1	2	49	FALSE
MCM3AP_46250525	chr21	46250502	46250550	-	0.52359	chr21	46249586	46251701	+	ENSG00000215424.11	MCM3AP-AS1	ENST00000455567.2	3	49	FALSE
MCM3AP_46250525	chr21	46250502	46250550	-	0.52359	chr21	46249586	46251871	+	ENSG00000215424.11	MCM3AP-AS1	ENST00000669476.1	4	49	FALSE
MCM3AP_46250525	chr21	46250502	46250550	-	0.52359	chr21	46249586	46251745	+	ENSG00000215424.11	MCM3AP-AS1	ENST00000656253.1	3	49	FALSE
MCM3AP_46250525	chr21	46250502	46250550	-	0.52359	chr21	46249586	46251701	+	ENSG00000215424.11	MCM3AP-AS1	ENST00000414659.5	4	49	FALSE
MCM3AP_46250525	chr21	46250502	46250550	-	0.52359	chr21	46249586	46251725	+	ENSG00000215424.11	MCM3AP-AS1	ENST00000662666.1	3	49	FALSE
AC004019.13_17581810	chr22	17581787	17581835	-	0.25007	chr22	17581358	17582208	+	ENSG00000182902.15	SLC25A18	ENST00000467228.1	4	49	FALSE
PEX26_18077760	chr22	18077737	18077785	+	0.002409	chr22	18077529	18077821	-	ENSG00000225335.4	ENSG00000225335	ENST00000801827.1	1	49	FALSE
PEX26_18077760	chr22	18077737	18077785	+	0.002409	chr22	18077651	18077834	-	ENSG00000225335.4	ENSG00000225335	ENST00000801830.1	1	49	FALSE
PEX26_18077760	chr22	18077737	18077785	+	0.002409	chr22	18077529	18077863	-	ENSG00000225335.4	ENSG00000225335	ENST00000426483.2	1	49	FALSE
PEX26_18077760	chr22	18077737	18077785	+	0.002409	chr22	18076520	18078884	-	ENSG00000225335.4	ENSG00000225335	ENST00000607927.2	1	49	FALSE
PEX26_18077760	chr22	18077737	18077785	+	0.002409	chr22	18077546	18077853	-	ENSG00000225335.4	ENSG00000225335	ENST00000801828.1	1	49	FALSE
PEX26_18077760	chr22	18077737	18077785	+	0.002409	chr22	18077646	18077850	-	ENSG00000225335.4	ENSG00000225335	ENST00000801829.1	1	49	FALSE
PEX26_18077760	chr22	18077737	18077785	+	0.002409	chr22	18077674	18077809	-	ENSG00000225335.4	ENSG00000225335	ENST00000801831.1	1	49	FALSE
AC007308.7_20889663	chr22	20889640	20889688	-	0.004244	chr22	20887679	20891214	+	ENSG00000099940.13	SNAP29	ENST00000880966.1	6	49	FALSE
AC007308.7_20889663	chr22	20889640	20889688	-	0.004244	chr22	20887679	20891214	+	ENSG00000099940.13	SNAP29	ENST00000215730.12	5	49	FALSE
RGL4_23694138	chr22	23694115	23694163	+	0.002485	chr22	23694119	23695517	-	ENSG00000228315.13	GUSBP11	ENST00000451837.5	7	45	FALSE
RGL4_23694138	chr22	23694115	23694163	+	0.002485	chr22	23694119	23694729	-	ENSG00000228315.13	GUSBP11	ENST00000735095.1	8	45	FALSE
RGL4_23694138	chr22	23694115	23694163	+	0.002485	chr22	23694119	23695517	-	ENSG00000228315.13	GUSBP11	ENST00000735051.1	8	45	FALSE
RGL4_23694138	chr22	23694115	23694163	+	0.002485	chr22	23694119	23695517	-	ENSG00000228315.13	GUSBP11	ENST00000735045.1	7	45	FALSE
RGL4_23694138	chr22	23694115	23694163	+	0.002485	chr22	23694119	23695517	-	ENSG00000228315.13	GUSBP11	ENST00000445682.2	8	45	FALSE
RGL4_23694138	chr22	23694115	23694163	+	0.002485	chr22	23694119	23695517	-	ENSG00000228315.13	GUSBP11	ENST00000735088.1	6	45	FALSE
RGL4_23694138	chr22	23694115	23694163	+	0.002485	chr22	23694119	23695517	-	ENSG00000228315.13	GUSBP11	ENST00000432595.2	6	45	FALSE
RGL4_23694138	chr22	23694115	23694163	+	0.002485	chr22	23694119	23694421	-	ENSG00000228315.13	GUSBP11	ENST00000735063.1	8	45	FALSE
RGL4_23694138	chr22	23694115	23694163	+	0.002485	chr22	23694119	23695517	-	ENSG00000228315.13	GUSBP11	ENST00000735065.1	8	45	FALSE
RGL4_23694138	chr22	23694115	23694163	+	0.002485	chr22	23694119	23695517	-	ENSG00000228315.13	GUSBP11	ENST00000735068.1	8	45	FALSE
RGL4_23694138	chr22	23694115	23694163	+	0.002485	chr22	23694119	23694421	-	ENSG00000228315.13	GUSBP11	ENST00000735062.1	8	45	FALSE
RGL4_23694138	chr22	23694115	23694163	+	0.002485	chr22	23694119	23695517	-	ENSG00000228315.13	GUSBP11	ENST00000421064.5	7	45	FALSE
RGL4_23694138	chr22	23694115	23694163	+	0.002485	chr22	23690236	23695512	-	ENSG00000228315.13	GUSBP11	ENST00000651432.2	8	49	FALSE
C22orf15_23766055	chr22	23766032	23766080	+	0.000266	chr22	23765837	23766050	-	ENSG00000250479.10	CHCHD10	ENST00000878120.1	4	19	FALSE
ADORA2A-AS1_24430461	chr22	24430438	24430486	-	0.024174	chr22	24426964	24432027	+	ENSG00000128271.23	ADORA2A	ENST00000940973.1	1	49	FALSE
ADORA2A-AS1_24430461	chr22	24430438	24430486	-	0.024174	chr22	24429787	24432726	+	ENSG00000128271.23	ADORA2A	ENST00000880362.1	1	49	FALSE
ADORA2A-AS1_24430463	chr22	24430440	24430488	-	0.000327	chr22	24426964	24432027	+	ENSG00000128271.23	ADORA2A	ENST00000940973.1	1	49	FALSE
ADORA2A-AS1_24430463	chr22	24430440	24430488	-	0.000327	chr22	24429787	24432726	+	ENSG00000128271.23	ADORA2A	ENST00000880362.1	1	49	FALSE
ADORA2A-AS1_24430466	chr22	24430443	24430491	-	0.002279	chr22	24426964	24432027	+	ENSG00000128271.23	ADORA2A	ENST00000940973.1	1	49	FALSE
ADORA2A-AS1_24430466	chr22	24430443	24430491	-	0.002279	chr22	24429787	24432726	+	ENSG00000128271.23	ADORA2A	ENST00000880362.1	1	49	FALSE
KIAA1671_25049016	chr22	25048993	25049041	+	0.000279	chr22	25048967	25051966	-	ENSG00000279006.1	ENSG00000279006	ENST00000623239.1	1	49	FALSE
MYO18B_25897906	chr22	25897883	25897931	+	0.042353	chr22	25897464	25898044	-	ENSG00000231933.8	MYO18B-AS1	ENST00000600903.1	3	49	FALSE
TFIP11_26493583	chr22	26493560	26493608	-	0.016725	chr22	26491463	26494658	+	ENSG00000100104.14	SRRD	ENST00000215917.11	7	49	FALSE
TFIP11_26493583	chr22	26493560	26493608	-	0.016725	chr22	26491463	26494613	+	ENSG00000100104.14	SRRD	ENST00000942937.1	8	49	FALSE
CTA-929C8.7_27317781	chr22	27317758	27317806	-	0.464376	chr22	27316804	27318501	+	ENSG00000226741.3	LINC02554	ENST00000665304.1	3	49	FALSE
TTC28-AS1_27999229	chr22	27999206	27999254	+	0.674471	chr22	27998540	27999260	-	ENSG00000100154.15	TTC28	ENST00000612946.4	14	49	FALSE
TTC28-AS1_27999229	chr22	27999206	27999254	+	0.674471	chr22	27998540	27999260	-	ENSG00000100154.15	TTC28	ENST00000397906.7	16	49	FALSE
TTC28-AS1_27999233	chr22	27999210	27999258	+	0.003218	chr22	27998540	27999260	-	ENSG00000100154.15	TTC28	ENST00000612946.4	14	49	FALSE
TTC28-AS1_27999233	chr22	27999210	27999258	+	0.003218	chr22	27998540	27999260	-	ENSG00000100154.15	TTC28	ENST00000397906.7	16	49	FALSE
TTC28-AS1_27999237	chr22	27999214	27999262	+	0.001473	chr22	27998540	27999260	-	ENSG00000100154.15	TTC28	ENST00000612946.4	14	47	FALSE
TTC28-AS1_27999237	chr22	27999214	27999262	+	0.001473	chr22	27998540	27999260	-	ENSG00000100154.15	TTC28	ENST00000397906.7	16	47	FALSE
TTC28-AS1_27999246	chr22	27999223	27999271	+	0.000434	chr22	27998540	27999260	-	ENSG00000100154.15	TTC28	ENST00000612946.4	14	38	FALSE
TTC28-AS1_27999246	chr22	27999223	27999271	+	0.000434	chr22	27998540	27999260	-	ENSG00000100154.15	TTC28	ENST00000397906.7	16	38	FALSE
TTC28-AS1_27999249	chr22	27999226	27999274	+	0.855617	chr22	27998540	27999260	-	ENSG00000100154.15	TTC28	ENST00000612946.4	14	35	FALSE
TTC28-AS1_27999249	chr22	27999226	27999274	+	0.855617	chr22	27998540	27999260	-	ENSG00000100154.15	TTC28	ENST00000397906.7	16	35	FALSE
TTC28-AS1_27999253	chr22	27999230	27999278	+	0.033241	chr22	27998540	27999260	-	ENSG00000100154.15	TTC28	ENST00000612946.4	14	31	FALSE
TTC28-AS1_27999253	chr22	27999230	27999278	+	0.033241	chr22	27998540	27999260	-	ENSG00000100154.15	TTC28	ENST00000397906.7	16	31	FALSE
CTA-984G1.5_29260714	chr22	29260691	29260739	+	0.000897	chr22	29260702	29260858	-	ENSG00000100263.15	RHBDD3	ENST00000925543.1	5	38	FALSE
CTA-984G1.5_29260714	chr22	29260691	29260739	+	0.000897	chr22	29260702	29260864	-	ENSG00000100263.15	RHBDD3	ENST00000879160.1	4	38	FALSE
CTA-984G1.5_29260714	chr22	29260691	29260739	+	0.000897	chr22	29260702	29260864	-	ENSG00000100263.15	RHBDD3	ENST00000879161.1	5	38	FALSE
CTA-984G1.5_29260714	chr22	29260691	29260739	+	0.000897	chr22	29260702	29260864	-	ENSG00000100263.15	RHBDD3	ENST00000966152.1	3	38	FALSE
CTA-984G1.5_29260714	chr22	29260691	29260739	+	0.000897	chr22	29260702	29260864	-	ENSG00000100263.15	RHBDD3	ENST00000966151.1	5	38	FALSE
CTA-984G1.5_29260714	chr22	29260691	29260739	+	0.000897	chr22	29260702	29260864	-	ENSG00000100263.15	RHBDD3	ENST00000925544.1	4	38	FALSE
