decoyID	oryAfe1	vicPac2	allMis1	dasNov3	gadMor1	papAnu2	eptFus1	pteAle1	octDeg1	melUnd1	hapBur1	otoGar3	eleEdw1	chrAsi1	felCat8	galGal4	panTro4	chiLan1	criGri1	pelSin1	tupChi1	latCha1	ficAlb2	bosTau8	macFas5	myoDav1	canFam3	turTru2	capHir1	loxAfr3	musFur1	fr3	nomLeu3	mesAur1	gorGor3	chlSab2	cheMyd1	cavPor3	eriEur2	equCab2	hg38	orcOrc1	petMar2	jacJac1	anoCar2	anaPla1	triMan1	calJac3	oryLat2	geoFor1	pteVam1	astMex1	myoLuc2	mm10	hetGla2	oreNil2	monDom5	ponAbe2	odoRosDiv1	chrPic2	ailMel1	falPer1	susScr3	ochPri3	ornAna1	micOch1	neoBri1	amaVit1	punNye1	oryCun2	rn6	rheMac3	colLiv1	falChe1	araMac1	oviAri3	sorAra2	xipMac1	apaSpi1	lepOcu1	saiBol1	speTri2	gasAcu1	sarHar1	echTel2	tetNig2	panHod1	pseHum1	melGal1	macEug2	lepWed1	cerSim1	zonAlb1	camFer1	takFla1	taeGut2	mayZeb1	danRer10	xenTro7	conCri1
RP5-1022P6.7_5499577	0.066211	0.000306	-1.000000	-1.000000	-1.000000	0.150146	0.318555	0.402167	-1.000000	-1.000000	-1.000000	0.000076	-1.000000	0.004507	0.080908	-1.000000	0.271532	0.230734	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	0.037725	0.150146	0.459328	0.000163	0.056480	0.081900	0.001233	0.001951	-1.000000	-1.000000	-1.000000	0.287883	0.175473	-1.000000	-1.000000	0.008008	0.057407	0.418206	0.082654	-1.000000	-1.000000	-1.000000	-1.000000	0.040660	0.139970	-1.000000	-1.000000	0.567275	-1.000000	0.522002	-1.000000	-1.000000	-1.000000	-1.000000	0.271532	0.000030	-1.000000	0.000368	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	0.013661	-1.000000	0.150146	-1.000000	-1.000000	-1.000000	0.041971	0.000000	-1.000000	-1.000000	-1.000000	0.091633	0.024000	-1.000000	-1.000000	0.007742	-1.000000	0.030316	-1.000000	-1.000000	-1.000000	0.000000	0.233175	-1.000000	0.000478	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	0.182902
RP5-1050D4.3_4968427	0.028276	0.010552	0.000235	0.043157	-1.000000	0.090408	0.044292	0.041289	0.018994	-1.000000	-1.000000	0.062808	0.064637	0.051006	-1.000000	-1.000000	0.090408	0.139729	0.017846	-1.000000	0.001525	-1.000000	-1.000000	0.062625	0.090408	0.088142	0.068693	0.053452	0.062625	0.052506	-1.000000	0.088465	0.090408	0.017846	0.066731	0.090408	-1.000000	0.072673	0.062204	0.068671	0.090408	0.053452	-1.000000	0.044967	-1.000000	-1.000000	0.071464	0.072641	-1.000000	-1.000000	0.041289	-1.000000	0.054684	0.015097	0.058514	-1.000000	0.006955	0.090408	0.040835	-1.000000	0.047465	-1.000000	0.015799	-1.000000	-1.000000	0.004888	-1.000000	-1.000000	-1.000000	0.000624	0.032873	0.090408	-1.000000	-1.000000	-1.000000	0.062625	0.035129	-1.000000	-1.000000	-1.000000	0.145797	0.072536	0.000105	0.010104	0.062800	-1.000000	0.059564	-1.000000	-1.000000	0.000705	0.038643	0.074484	-1.000000	-1.000000	0.000081	-1.000000	-1.000000	-1.000000	-1.000000	0.054952
RP5-1050D4.3_4968428	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000
RP5-1050D4.3_4968432	0.000534	-1.000000	0.000003	0.000534	-1.000000	0.000534	0.000000	0.000534	0.000534	-1.000000	-1.000000	0.000534	0.000534	-1.000000	-1.000000	-1.000000	0.000534	0.000002	0.000534	-1.000000	0.000534	-1.000000	-1.000000	0.000002	0.000534	0.000534	0.000000	0.006905	0.000002	0.000000	-1.000000	-1.000000	0.000534	0.000534	0.000534	0.000534	-1.000000	-1.000000	0.000534	0.000534	0.000534	0.006905	-1.000000	0.000534	-1.000000	-1.000000	0.000534	0.000534	-1.000000	-1.000000	0.000534	-1.000000	0.000534	0.000534	0.000534	-1.000000	0.000000	0.000534	0.000534	-1.000000	-1.000000	-1.000000	0.006905	-1.000000	-1.000000	0.000534	-1.000000	-1.000000	-1.000000	0.000000	0.000002	0.000534	-1.000000	-1.000000	-1.000000	0.000002	0.000534	-1.000000	-1.000000	-1.000000	0.000534	0.000534	-1.000000	0.000000	0.000000	-1.000000	0.000002	-1.000000	-1.000000	0.000001	0.000534	0.000534	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	0.000002
RP5-1050D4.4_4986204	0.043775	0.143754	0.000410	0.183131	-1.000000	0.164566	0.201307	0.212944	0.120867	-1.000000	-1.000000	0.163208	0.162733	0.126916	0.001851	-1.000000	0.164566	0.120867	0.126189	0.002895	0.188476	0.096004	0.000011	0.212944	0.207769	0.271294	0.153089	0.212944	0.212944	0.120867	0.279663	-1.000000	0.164566	0.155497	0.207769	0.164566	-1.000000	0.120867	0.319110	0.212944	0.164566	0.212944	-1.000000	0.009965	-1.000000	-1.000000	0.272491	0.080786	-1.000000	-1.000000	0.212944	0.149299	0.271294	0.005962	0.120867	-1.000000	0.019182	0.110380	0.279663	0.001925	0.256675	-1.000000	0.212944	0.255977	-1.000000	0.120867	-1.000000	-1.000000	-1.000000	0.283642	0.001435	0.207769	-1.000000	-1.000000	-1.000000	0.212944	0.007172	-1.000000	0.002895	-1.000000	0.080786	0.111697	0.000310	0.243123	0.284607	-1.000000	0.212944	-1.000000	-1.000000	0.012134	0.439713	0.212944	-1.000000	0.143754	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	0.214101
RP5-1050D4.4_4986213	0.000003	0.000008	0.000001	0.000008	-1.000000	0.000002	0.000044	0.000044	0.000008	-1.000000	-1.000000	0.000006	0.000015	0.000003	0.000008	-1.000000	0.000008	0.000008	0.000015	0.000037	0.000008	0.000004	0.000001	0.000008	0.000015	0.000044	0.000008	0.000008	0.000008	0.000001	0.000015	-1.000000	0.000008	0.000008	0.000008	0.000002	-1.000000	0.000006	0.000001	0.000008	0.000008	0.000008	-1.000000	0.000007	-1.000000	-1.000000	0.000001	0.000049	-1.000000	-1.000000	0.000044	0.000010	0.000044	0.000015	0.000000	-1.000000	0.000000	0.000008	0.000008	0.000001	0.000008	-1.000000	0.000008	0.000008	-1.000000	0.000015	-1.000000	-1.000000	-1.000000	0.000008	0.000015	0.000015	-1.000000	-1.000000	-1.000000	0.000008	0.000008	-1.000000	0.000066	-1.000000	0.000049	0.000008	0.000003	0.000000	0.000007	-1.000000	0.000008	0.000002	-1.000000	0.000000	0.000008	0.000008	-1.000000	0.000008	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	0.000008
RP5-1099E6.3_216199933	0.000187	0.076008	0.004596	0.134267	-1.000000	0.144995	0.591237	0.095583	0.336024	0.000644	-1.000000	0.000165	0.000213	-1.000000	0.420655	0.005310	0.084837	0.163168	0.147534	0.003368	0.034050	0.000082	0.008953	0.404088	0.128102	0.584168	0.011977	0.379247	0.462806	0.022627	0.007009	-1.000000	0.116026	0.159606	0.128102	0.132035	0.009839	0.015246	0.226085	0.001868	0.128102	0.373175	-1.000000	0.318821	0.003757	0.011589	0.370528	0.019630	-1.000000	0.004400	0.095583	-1.000000	0.458347	0.526933	0.200399	-1.000000	0.000031	0.022613	0.025947	0.007198	0.037187	0.092383	0.082118	0.123451	0.030188	0.000289	-1.000000	0.000644	-1.000000	0.000071	0.003348	0.128102	0.007291	0.092383	0.000424	0.450688	0.005166	0.002338	0.004188	0.000223	0.025766	0.187078	0.000061	0.000015	0.090194	-1.000000	0.462806	0.002963	0.003993	0.000049	0.016785	0.005259	0.001797	0.274555	-1.000000	0.003281	-1.000000	0.000128	0.014837	0.000278
RP5-1120P11.1_43998983	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	0.424611	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	0.000009	-1.000000	0.458056	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	0.424611	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	0.619444	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000
RP5-1142A6.2_88732531	0.023355	0.024792	0.002976	0.026199	0.000248	0.039831	0.023701	0.022743	0.008048	0.004803	0.000501	0.006961	0.000201	0.203206	0.047895	0.007417	-1.000000	0.032668	0.013283	0.046573	0.010222	0.166584	0.014941	0.013062	0.039831	0.023701	0.008355	0.015103	0.000002	0.010012	0.032639	0.064361	-1.000000	0.089581	0.024805	0.037973	0.063132	0.014787	0.043030	0.013965	0.024805	0.015103	-1.000000	0.017077	0.013386	0.011795	0.020458	0.061207	0.002143	0.021410	0.022743	0.079054	0.023701	0.069337	0.012785	0.000710	0.004560	-1.000000	0.014134	0.020371	0.021085	0.011058	-1.000000	0.028392	0.000529	0.012686	0.000070	0.033456	0.000492	-1.000000	0.019181	0.039831	0.018229	0.011058	0.005090	0.013062	0.009622	0.000013	0.153944	0.012130	0.029158	0.011131	0.000004	0.113526	0.019419	0.003732	0.013062	0.021289	0.007416	0.011359	0.029326	0.015782	0.000867	0.024792	0.064361	0.017666	0.000492	0.000011	0.007933	-1.000000
RP5-1142A6.2_88732549	0.000001	0.000000	0.000007	0.000000	-1.000000	0.000618	0.000001	0.000001	0.000001	0.000006	0.000001	0.000041	0.000000	0.000001	0.000000	0.000000	-1.000000	0.000001	0.000087	0.000000	0.000004	0.000000	0.000000	0.000000	0.000618	0.000001	0.000001	0.000001	-1.000000	0.000000	0.000000	-1.000000	-1.000000	0.000100	0.000618	0.000307	0.000000	0.000002	0.000003	0.000003	0.000618	0.000001	-1.000000	0.000004	-1.000000	0.000001	0.000001	0.000056	-1.000000	0.000000	0.000001	-1.000000	0.000001	0.004326	0.000002	0.000001	0.000001	-1.000000	0.000000	0.000000	0.000001	0.000000	-1.000000	0.000039	0.000004	0.000087	-1.000000	-1.000000	0.000001	-1.000000	0.000005	0.000618	0.000003	0.000000	0.000000	0.000000	0.000002	0.000000	-1.000000	-1.000000	0.000002	0.000075	0.000002	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000018	0.000000	0.000001	0.000000	0.000001	-1.000000	0.000000	0.000001	-1.000000	-1.000000	-1.000000
RP5-1142A6.2_88732818	-1.000000	0.000139	-1.000000	0.000001	-1.000000	0.001349	0.011638	0.038287	0.000001	0.000000	-1.000000	0.000503	0.000003	0.000000	0.000023	0.000001	-1.000000	0.000001	0.001265	0.000673	0.002131	-1.000000	0.000001	-1.000000	0.001349	0.006841	0.000010	0.006907	-1.000000	0.000003	0.010318	-1.000000	-1.000000	0.003001	0.000287	0.071416	-1.000000	0.000003	0.000011	0.000437	0.000291	0.005781	-1.000000	0.021469	-1.000000	0.000003	0.000004	0.000905	-1.000000	-1.000000	0.038287	-1.000000	0.042359	-1.000000	0.000001	-1.000000	0.001583	-1.000000	0.106804	0.000002	0.049898	0.000001	-1.000000	0.000000	0.000017	0.000018	-1.000000	0.000000	-1.000000	-1.000000	0.000000	0.000633	0.000018	0.000001	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	0.000905	0.000649	0.000011	0.000378	-1.000000	0.000002	-1.000000	0.000001	0.000006	-1.000000	0.006184	0.000335	0.000002	0.000143	-1.000000	0.000001	-1.000000	-1.000000	0.000283	-1.000000
RP5-1142A6.2_88733355	0.004807	0.003784	0.005020	0.011960	0.000483	-1.000000	0.002372	0.007086	0.001293	0.012324	0.002534	0.001412	0.002777	0.012816	0.002224	0.008198	-1.000000	0.002545	0.002575	0.000206	0.007248	0.002117	0.014869	0.002039	0.005607	0.002372	0.002041	0.002545	0.004335	0.007153	0.008753	0.000038	0.019024	0.014340	0.005464	0.002431	0.008968	0.002907	0.001382	0.002041	0.005464	0.002545	0.000573	0.002465	0.007563	0.014869	0.003638	0.011769	0.002465	0.014869	0.004329	0.001593	0.002372	0.000971	0.001517	0.002534	0.014615	0.006467	0.003216	0.007331	0.016546	0.012324	-1.000000	0.002048	0.008919	0.003471	0.000104	0.000016	0.002534	-1.000000	0.002224	0.002210	0.002719	0.012324	0.008506	0.004335	0.013948	0.000480	0.000054	0.001504	0.011769	0.005083	0.000044	0.000148	0.010080	0.000379	0.001798	0.012949	0.012949	0.000407	0.003216	0.003216	0.014869	0.003784	0.000038	0.000016	0.002534	0.000775	0.000066	-1.000000
RP5-1142A6.2_88734788	0.000038	-1.000000	0.000797	0.000259	0.000402	0.159598	0.000084	0.000064	0.010878	0.001090	0.001491	0.000509	0.007845	0.000448	-1.000000	0.000395	0.092904	0.007070	0.042431	0.000037	-1.000000	0.001648	0.000222	0.000291	0.159598	0.000075	0.000180	0.000211	0.000826	0.000150	0.000627	0.003983	0.126951	0.042431	0.126951	0.007395	0.000291	0.093362	0.000475	0.000085	0.092904	0.000211	0.278831	0.000322	0.000269	0.000136	0.000822	0.006051	0.000515	0.000222	0.000064	0.000518	0.000075	0.001333	0.000334	0.000191	0.020253	0.165675	0.003995	0.000271	0.000461	0.000406	0.017996	0.000243	0.000985	0.000382	0.001053	0.000192	0.000897	-1.000000	0.001273	0.159598	0.000370	0.000406	0.000192	0.000220	0.000541	0.000761	0.000106	0.000476	0.079013	0.000564	0.000583	0.000775	0.000395	0.004088	0.000220	0.000222	0.000519	-1.000000	0.000601	0.000160	0.000222	0.000000	0.003983	0.000127	0.000897	0.001095	0.003535	-1.000000
RP5-1142A6.5_88697710	0.002425	0.013525	0.000000	-1.000000	-1.000000	0.000236	0.000027	0.000047	0.000423	0.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	0.000000	0.000442	0.000022	-1.000000	0.000025	0.008741	-1.000000	0.000000	0.000030	0.000125	0.000283	0.000011	0.000185	-1.000000	0.000200	-1.000000	-1.000000	0.001735	0.000003	0.000482	0.000236	0.000000	0.000008	0.004161	0.000044	0.000442	0.000185	-1.000000	0.000051	-1.000000	0.000003	0.000001	0.000006	-1.000000	0.000000	0.000047	-1.000000	0.000478	0.000086	0.018653	-1.000000	0.000016	0.000442	-1.000000	0.000000	-1.000000	0.000000	-1.000000	-1.000000	0.000006	0.000004	-1.000000	0.000000	-1.000000	-1.000000	0.000008	0.000242	0.000001	0.000000	0.000001	0.000010	-1.000000	-1.000000	0.000000	0.000000	0.000523	0.023721	-1.000000	0.000084	0.000001	0.003073	0.000008	0.000000	-1.000000	-1.000000	-1.000000	0.000086	0.000000	0.016282	-1.000000	0.000000	-1.000000	-1.000000	-1.000000	-1.000000
RP5-1142A6.5_88698507	0.049378	0.000147	0.028220	0.014460	0.015378	0.022838	0.000100	0.033590	0.005050	0.001627	0.000008	0.004201	0.005463	0.002152	0.007629	0.010693	0.029852	0.027135	0.026689	0.025070	0.006185	0.003496	0.004286	0.004527	0.018328	0.000575	0.000753	0.019992	0.000246	0.023907	0.009253	0.000225	0.029232	0.019042	0.022894	0.024365	0.002998	0.013432	0.027443	0.027313	0.022894	0.019992	0.047242	0.000123	0.000087	0.011699	0.015866	-1.000000	0.002130	0.004969	0.033590	0.000044	0.000575	0.024204	0.002780	0.000003	0.000007	0.022894	0.011075	0.001074	-1.000000	0.002810	-1.000000	0.015822	0.025802	0.001259	0.000008	0.002522	0.000008	-1.000000	0.015974	0.018328	0.000039	0.005153	0.002317	0.000143	0.040874	0.001564	0.000025	0.000009	0.039982	0.002286	0.002275	0.000418	0.027941	0.000531	-1.000000	0.002256	0.000526	0.000004	0.003509	0.001656	0.015333	0.000147	0.000225	0.002135	0.000008	0.000018	0.000114	-1.000000
RP5-1184F4.5_32452366	0.034138	0.034138	0.147794	0.006694	0.006282	0.034138	0.034138	0.051868	0.034138	0.073906	0.051987	0.034138	0.015736	0.005124	0.034138	0.007596	0.034138	0.034138	0.037157	0.009370	0.034138	0.058457	0.073906	0.026351	0.034138	-1.000000	0.034138	0.049223	0.032866	0.034138	0.034138	0.000363	0.000005	0.037157	0.034138	0.034138	0.018997	0.034138	0.034138	0.034138	0.034138	0.049223	-1.000000	0.039456	0.106277	0.004845	0.034138	0.034138	0.000035	0.073906	0.051868	0.004075	0.034138	0.034941	0.014159	0.264743	0.037692	0.034138	0.034138	0.031833	0.034138	0.016565	0.040707	0.007068	-1.000000	0.037157	0.000455	0.073906	0.051987	0.034138	0.037157	0.034138	0.108607	0.016565	0.110342	0.032866	0.035653	0.000055	-1.000000	0.005235	0.034138	0.034138	0.000628	0.049548	0.060627	0.000883	0.032866	0.073906	0.007596	0.028338	0.034138	0.025919	0.073906	0.034138	0.000363	0.073906	0.051987	0.147332	0.006662	0.034138
RP5-1184F4.5_32452884	0.003472	0.019582	0.001520	0.001756	0.000331	0.031740	0.047725	0.084654	0.012249	0.003205	0.042601	0.130507	0.003034	0.000518	0.028650	0.001998	0.024668	0.021417	0.002172	0.000006	0.089440	0.021433	0.000331	0.010041	0.031740	0.077196	0.004760	0.027720	0.035365	0.000658	0.066337	0.000426	0.021373	0.001297	0.024668	0.031740	0.000039	0.004320	0.004868	0.051267	0.024668	0.027720	-1.000000	0.037714	0.003104	0.000443	0.000708	0.056800	0.000847	0.000181	0.108083	0.000123	0.048786	0.001241	0.029070	0.028550	0.057065	0.024668	0.026293	0.000040	0.012692	0.000431	0.010402	0.006787	0.003039	0.002105	0.000503	0.000331	0.042601	0.013098	0.001215	0.031740	0.000483	0.000431	0.003205	0.046610	0.004787	0.002112	0.000006	0.003024	0.064849	0.016876	0.000391	0.008976	0.001606	0.136173	0.059318	0.000000	0.001998	0.007581	0.026293	0.045012	0.002170	0.009364	0.000426	0.000000	0.042601	0.000163	0.005477	0.000461
RP5-940J5.6_6578409	0.000656	0.000637	0.000032	0.000937	0.002368	0.000648	0.000386	0.000462	0.003526	0.000015	0.000071	0.000162	0.000395	0.001150	0.001376	0.000028	0.000574	0.002823	0.000095	0.000010	0.002463	0.000391	0.000018	0.000103	0.000648	0.000476	0.000621	0.000262	0.000172	0.000790	0.000672	0.000013	0.000574	0.000173	0.000574	0.000648	0.000079	0.000399	0.000643	0.000680	0.000574	0.000262	0.000111	0.000185	0.000092	0.000111	0.000790	0.000524	0.000053	0.000078	0.000462	0.000322	0.000476	0.000155	0.000374	0.000071	0.000172	0.000574	0.000462	0.000050	0.000203	0.000021	0.000321	0.001406	0.004519	0.000179	0.000293	0.000017	0.000071	0.000870	0.003475	0.000648	0.000476	0.000021	0.000013	0.000177	0.004050	0.000027	0.000007	0.000043	0.000213	0.007403	0.000035	0.000055	0.022955	0.000041	0.000177	0.000018	0.000455	0.000034	0.023076	0.000343	0.000010	0.000459	0.000048	0.000063	0.000293	0.000920	0.000348	0.000134
RP5-940J5.6_6578552	0.243063	0.028098	0.004088	0.019181	0.000209	0.112181	0.109691	0.006343	0.000496	0.005479	0.000025	0.013336	0.016623	0.360908	0.020869	0.000129	0.055874	0.001299	0.059884	0.000155	0.002254	0.000009	0.000328	0.112539	0.112181	0.067791	0.097977	0.192890	0.101777	0.010870	0.062074	0.000000	0.055874	0.059833	0.055874	0.173832	0.000402	0.002033	0.027594	0.044315	0.055874	0.192890	0.000003	0.001642	0.004602	0.000161	0.126980	0.000076	0.000040	0.000285	0.006343	0.018379	0.032321	0.082065	0.022849	0.000021	0.039101	0.055874	0.011889	0.000201	0.069016	0.000577	0.130277	0.001320	0.015793	0.060846	0.000025	0.000209	0.000021	0.004307	0.001820	0.112181	0.000191	0.000577	0.004607	0.055573	0.000380	0.000093	0.000155	0.000005	0.000051	0.000109	0.000705	0.000191	0.022022	0.000002	0.101777	0.000237	0.000075	0.130229	0.026647	0.236715	0.000006	0.492215	0.000057	0.000237	0.000021	0.002812	0.090963	0.026882
RP5-956O18.3_230281408	0.022622	-1.000000	-1.000000	0.000985	-1.000000	0.082267	-1.000000	0.000742	0.019975	-1.000000	-1.000000	0.000150	0.027168	0.000558	0.008839	-1.000000	0.082267	0.000302	0.078419	-1.000000	0.000748	-1.000000	-1.000000	0.050081	0.082267	0.030684	0.000017	0.068989	0.056193	0.021881	0.095198	-1.000000	0.082267	0.080457	0.082267	0.082267	-1.000000	0.000078	0.000024	0.094076	0.089939	0.068989	-1.000000	0.003417	-1.000000	-1.000000	-1.000000	0.051913	-1.000000	-1.000000	0.000202	-1.000000	-1.000000	0.000090	0.000022	-1.000000	0.012338	0.082267	0.107044	-1.000000	0.131679	-1.000000	0.058167	0.000033	-1.000000	0.100267	-1.000000	-1.000000	-1.000000	0.000020	0.058494	0.075565	-1.000000	-1.000000	-1.000000	0.056193	0.000008	-1.000000	-1.000000	-1.000000	0.007341	0.000258	-1.000000	0.002627	0.002431	-1.000000	0.056193	-1.000000	-1.000000	0.001073	0.148430	0.000029	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	0.000451
RPAIN_5432244	0.007777	0.264365	-1.000000	0.000044	-1.000000	0.127364	0.170471	0.028649	-1.000000	-1.000000	-1.000000	0.008982	0.000126	0.000080	0.000108	-1.000000	0.035120	0.002560	0.001529	-1.000000	0.019722	-1.000000	-1.000000	-1.000000	0.069500	0.161230	-1.000000	-1.000000	-1.000000	0.077666	-1.000000	-1.000000	0.000692	0.000069	0.035120	0.062694	-1.000000	0.000118	-1.000000	0.083832	0.035120	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	0.020901	0.252015	-1.000000	-1.000000	0.028649	-1.000000	0.194246	-1.000000	0.000168	-1.000000	-1.000000	0.017681	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	0.069500	-1.000000	-1.000000	-1.000000	-1.000000	0.009243	-1.000000	-1.000000	-1.000000	0.196878	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	0.010836	-1.000000	0.006797	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000
RPL10_154398731	0.000340	0.000010	-1.000000	0.000090	-1.000000	0.002395	0.000186	0.000329	0.000497	-1.000000	-1.000000	0.016121	0.000180	0.010539	0.142498	-1.000000	0.002311	0.000461	0.009210	-1.000000	0.015505	-1.000000	-1.000000	0.000414	0.002395	0.000159	0.006362	0.110743	0.000174	0.023376	0.000222	-1.000000	0.003639	-1.000000	0.002725	0.001568	-1.000000	0.000023	0.001340	0.000001	0.002725	0.110743	-1.000000	0.000285	-1.000000	-1.000000	0.021157	0.001131	-1.000000	-1.000000	0.000434	-1.000000	0.000550	-1.000000	0.000038	-1.000000	-1.000000	0.000160	0.004954	-1.000000	0.000132	-1.000000	0.000701	0.000067	-1.000000	-1.000000	0.000000	-1.000000	-1.000000	-1.000000	-1.000000	0.002395	-1.000000	-1.000000	-1.000000	0.000218	0.013890	-1.000000	-1.000000	-1.000000	0.001687	0.000015	-1.000000	-1.000000	0.000313	-1.000000	0.000284	-1.000000	-1.000000	-1.000000	0.000765	0.292611	-1.000000	0.000010	-1.000000	-1.000000	-1.000000	-1.000000	0.000022	0.000009
RPS21_62388692	0.000513	0.021415	-1.000000	0.002771	-1.000000	0.006651	0.006959	0.004484	0.206264	-1.000000	-1.000000	0.036296	-1.000000	0.000012	0.008525	0.014613	0.007786	0.017269	0.041940	0.000002	0.000014	-1.000000	-1.000000	0.012787	0.006651	0.013724	0.022681	0.022032	0.015782	0.000747	0.039180	-1.000000	0.008852	-1.000000	0.008421	0.006229	-1.000000	0.020748	0.000002	0.303282	0.007786	0.022032	-1.000000	0.000029	-1.000000	-1.000000	0.000032	0.021230	-1.000000	-1.000000	0.005644	-1.000000	0.013724	0.038254	0.005491	-1.000000	0.000239	0.006194	0.019658	-1.000000	0.024821	-1.000000	0.007141	-1.000000	-1.000000	0.017921	-1.000000	-1.000000	-1.000000	-1.000000	0.164993	0.006651	-1.000000	-1.000000	-1.000000	0.011227	-1.000000	-1.000000	0.000005	-1.000000	0.000001	0.007120	-1.000000	0.000037	0.000001	-1.000000	0.015782	-1.000000	-1.000000	0.000191	0.083280	0.026209	-1.000000	0.035729	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000
RYR3_33864751	0.000486	-1.000000	-1.000000	0.013632	-1.000000	0.000559	0.000070	0.000008	0.000185	0.000005	-1.000000	0.000024	0.000338	0.000066	0.001264	-1.000000	0.001854	0.002008	0.001330	-1.000000	0.000004	-1.000000	-1.000000	0.000074	0.000559	0.000039	0.000418	0.000000	0.000060	0.038289	0.000024	-1.000000	0.030835	0.000829	0.030835	0.000307	-1.000000	0.000550	0.000161	0.000044	0.021414	0.000000	-1.000000	0.000227	-1.000000	-1.000000	0.000172	0.000087	-1.000000	-1.000000	0.000008	0.000001	0.000076	0.000008	0.002421	-1.000000	-1.000000	0.030835	0.000079	-1.000000	0.000194	-1.000000	0.008696	0.084085	-1.000000	0.000046	-1.000000	-1.000000	-1.000000	0.000035	0.000011	0.000064	-1.000000	-1.000000	-1.000000	0.000096	0.005743	-1.000000	-1.000000	-1.000000	0.011943	0.046336	-1.000000	-1.000000	0.000005	-1.000000	0.000054	-1.000000	-1.000000	-1.000000	0.000073	0.000020	-1.000000	0.029343	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	0.000079
