MAF_file	mean_phylop	max_phylop	fraction_constrained	fraction_constrained_p01	sum_positive_phylop	n_sites_ge_300	fraction_sites_ge_300
FKBP5_35590441	8.07033802816901	321.801	0.282942097026604	0.282942097026604	239221.529	675	0.2112676056338028
FKBP5_35640426	95.49821696113077	321.801	0.657773851590106	0.657773851590106	1162594.167	3713	0.6560070671378092
FOXF2_1393524	-67.28322007616975	321.801	0.2831882480957562	0.2831882480957562	217573.168	526	0.1430903155603917
GMDS_2117171	27.74636379928316	321.801	0.5603345280764636	0.5603345280764636	273058.75600000005	827	0.494026284348865
GPX5_28532590	69.82781757169005	321.801	0.62477120195241	0.62477120195241	296041.242	928	0.5661989017693716
IP6K3_33726219	-5.608356302521008	321.801	0.5823529411764706	0.5823529411764706	74389.97700000001	96	0.080672268907563
ITPR3_33685141	10.31395914396887	321.616	0.1206225680933852	0.1206225680933852	19478.376000000007	62	0.1206225680933852
KDM1B_18208331	-15.8748098173516	321.625	0.3968036529680365	0.3968036529680365	217406.455	164	0.0374429223744292
KIAA0319_24552258	121.66330443159924	321.801	0.7186897880539499	0.7186897880539499	506059.15100000007	1297	0.4165061014771997
KIAA0319_24579152	113.10934189031506	321.801	0.7479579929988331	0.7479579929988331	272826.968	681	0.397316219369895
KIAA0319_24588352	15.63361124497992	321.5	0.5732931726907631	0.5732931726907631	234240.861	292	0.0586345381526104
KIF13A_17804236	30.418256997455472	321.616	0.6874855424473745	0.6874855424473745	328176.847	77	0.0178117048346055
KIF13A_17853520	224.49033667921373	321.801	0.7770807193642827	0.7770807193642827	572358.439	1790	0.7486407360936846
MAPK14_36075584	171.54309999999998	321.801	0.7794594594594595	0.7794594594594595	437943.885	1385	0.7486486486486487
MAPK14_36103032	19.87345860522023	321.5	0.6551794453507341	0.6551794453507341	365585.219	135	0.0275285481239804
MBOAT1_20125796	74.55737667493797	321.801	0.630272952853598	0.630272952853598	388051.456	1214	0.6024813895781638
MSH5_31761668	45.53557382550336	321.616	0.2718120805369127	0.2718120805369127	24721.155	76	0.2550335570469799
MYLIP_16129735	91.09843900414936	321.801	0.620746887966805	0.620746887966805	216817.681	664	0.5510373443983403
NOTCH4_32219000	72.655002528445	321.801	0.6150442477876106	0.6150442477876106	252458.221	769	0.4860935524652339
NOTCH4_32221750	4.7666897895557305	321.625	0.573655494933749	0.573655494933749	73710.27500000001	86	0.0670303975058456
NOTCH4_32222834	13.560131868131872	321.616	0.1208791208791208	0.1208791208791208	9765.246000000005	30	0.1098901098901098
PIM1_37173661	110.4760081395349	321.801	0.6779069767441861	0.6779069767441861	183926.316	583	0.6779069767441861
PRPF4B_4060097	37.31712728344135	321.801	0.567472009428403	0.567472009428403	295702.532	929	0.5474366529169122
PRRC2A_31627676	4.071705977382875	321.616	0.1470113085621971	0.1470113085621971	12906.296	39	0.0630048465266559
RIOK1_7413197	99.08152510760402	321.801	0.6614060258249641	0.6614060258249641	275677.2409999999	866	0.6212338593974175
SERPINB1_2839334	8.36163169642857	321.625	0.5524553571428571	0.5524553571428571	125915.637	156	0.0870535714285714
SIRT5_13580305	-0.0024740416210295	3.811	0.0026286966046002	0.0019715224534501	1107.48	0	0.0
SLC17A3_25854826	0.084410080183276	3.007	0.0105383734249713	0.0071019473081328	1225.974	0	0.0
SLC44A4_31867443	-18.61065494083786	321.801	0.6443875919411577	0.6443875919411577	63417.455	41	0.0131116085705148
STK38_36520716	49.46923371743487	321.801	0.594188376753507	0.594188376753507	702070.746	2163	0.5418336673346693
TBC1D22B_37288220	33.34890395877255	321.801	0.5661747481845866	0.5661747481845866	720487.411	2228	0.5219020847973764
TRIM15_30170019	-0.1329184131736527	3.203	0.0261976047904191	0.0097305389221556	353.903	0	0.0
TXNDC5_7883512	35.75512174643158	321.801	0.5617128463476071	0.5617128463476071	209941.945	664	0.5575146935348446
AARS2_44307928	36.859187146187146	321.801	0.5591075591075592	0.5591075591075592	526975.395	1649	0.5491175491175491
ADGRB3_69015605	-14.637231576545748	321.616	0.4622404745608031	0.4622404745608031	248728.909	205	0.0467716176135067
ADGRB3_69337780	0.2683906093906113	321.801	0.4653679653679654	0.4653679653679654	371001.66	400	0.0666000666000666
ADGRF5_46880102	-0.0904676354029062	3.403	0.0429326287978863	0.0264200792602377	447.186	0	0.0
CAPN11_44169819	8.950949260042282	321.616	0.135306553911205	0.135306553911205	14192.017	45	0.095137420718816
DNAH8_38773550	198.9512184016626	321.801	0.8176837332325714	0.8176837332325714	1362961.83	4328	0.8176837332325714
DNAH8_38782516	162.91571139386926	321.801	0.761711972238288	0.761711972238288	412817.495	1306	0.7553499132446501
DNAH8_38783946	-1.2573905099536398	321.801	0.5102263430597218	0.5102263430597218	220186.398	125	0.0340878101990728
DNAH8_38814787	168.7348148921364	321.801	0.767571329157968	0.767571329157968	348648.88800000004	1098	0.7640918580375783
DNAH8_38817378	265.5564043137793	321.801	0.9193570545404588	0.9193570545404588	2120803.054	6691	0.91921967303201
DNAH8_38839026	11.53289602169982	321.801	0.5687160940325497	0.5687160940325497	266312.444	76	0.0171790235081374
DNAH8_38847781	-3.8657188025563407	321.625	0.5640766902119072	0.5640766902119072	167571.437	111	0.0373360242179616
DNAH8_38851439	19.92948964968152	321.801	0.5628980891719745	0.5628980891719745	183631.73	535	0.4259554140127388
DNAH8_38862871	73.40752081956379	321.801	0.7091870456047588	0.7091870456047588	175574.741	331	0.2187706543291473
DNAH8_38905695	47.493503646237386	321.801	0.5453840186190846	0.5453840186190846	1081106.6069999998	3372	0.5231962761830876
DNAH8_38987850	0.8660750130230926	321.5	0.5664177808647335	0.5664177808647335	351929.032	128	0.0222260809168258
DST_56480472	-56.19644055793991	321.801	0.4847639484978541	0.4847639484978541	443022.007	977	0.209656652360515
DST_56599580	-6.115102687801517	321.5	0.4259131633356306	0.4259131633356306	58455.725	66	0.045485871812543
DST_56628451	28.693648694187026	321.801	0.5492839090143218	0.5492839090143218	205291.471	652	0.5492839090143218
DST_56641177	13.698438194444442	321.801	0.5256944444444445	0.5256944444444445	237393.89699999997	756	0.525
EYS_65402675	-0.0632440944881889	3.444	0.0176227971503562	0.004124484439445	648.914	0	0.0
FBXO9_53074993	16.07324516129032	321.801	0.5432937181663837	0.5432937181663837	463067.281	1407	0.4777589134125636
FBXO9_53081662	-4.1696256648936245	321.801	0.4966755319148936	0.4966755319148936	235295.52	742	0.4933510638297872
FOXP4_41584600	65.48260138520483	321.801	0.6186265841438255	0.6186265841438255	1227902.067	3837	0.5654288240495137
GLP1R_39065097	74.68830218712029	321.801	0.6234507897934386	0.6234507897934386	1610714.25	5131	0.6234507897934386
GLTSCR1L_42864551	75.56553799533799	321.801	0.6256410256410256	0.6256410256410256	419503.074	1342	0.6256410256410256
ICK_53010184	37.04567130434782	321.801	0.5626086956521739	0.5626086956521739	406498.31	1294	0.5626086956521739
KLC4_43063330	9.643835861532478	321.801	0.5943212757681836	0.5943212757681836	329958.574	807	0.3138856476079346
LMBRD1_69738401	110.38694783057852	321.801	0.6792355371900827	0.6792355371900827	821935.6610000001	2615	0.6753615702479339
MDFI_41652087	153.36074370453272	321.801	0.7434247341913822	0.7434247341913822	832356.9139999999	2615	0.7316731952993845
MUT_49452986	-18.803122905027934	321.801	0.4332148298628746	0.4332148298628746	113976.03	117	0.0594210259014728
PHF3_63693698	68.69014724857685	321.5	0.7074003795066414	0.7074003795066414	294559.555	528	0.2003795066413662
PHF3_63704782	63.43042263843648	321.801	0.5777687296416938	0.5777687296416938	437042.023	1357	0.5525244299674267
PRICKLE4_41782161	-0.0537799019607843	2.606	0.0274509803921568	0.0004901960784313	535.3439999999999	0	0.0
PRIM2_57534183	9.524276892430278	321.5	0.5735059760956175	0.5735059760956175	321606.826	100	0.0199203187250996
SLC22A7_43300549	162.80895372750643	321.801	0.7592116538131962	0.7592116538131962	257886.246	788	0.675235646958012
TAF8_42073946	-8.392441710296692	321.801	0.518499127399651	0.518499127399651	694357.274	2067	0.3607329842931937
TFAP2B_50821476	16.565004191484668	321.801	0.557688065298919	0.557688065298919	375499.781	633	0.1396426207809397
TMEM63B_44137448	70.24707480130903	321.801	0.5680224403927069	0.5680224403927069	365165.493	1126	0.5264142122487143
UBR2_42592613	63.94015291262136	321.801	0.5941747572815534	0.5941747572815534	380589.845	1204	0.5844660194174758
UBR2_42637948	-26.09432304761905	321.801	0.3059047619047619	0.3059047619047619	202547.828	546	0.208
UBR2_42647939	129.94680959634425	321.801	0.7235338918507236	0.7235338918507236	568125.0969999998	1769	0.6736481340441737
UBR2_42689142	89.4324918032787	321.801	0.6362217017954723	0.6362217017954723	252946.884	799	0.6237314597970336
XPO5_43528974	-45.16706179473402	321.801	0.4132186996238581	0.4132186996238581	241320.689	750	0.4030091348737238
XPO5_43563793	25.75409554513482	321.801	0.6509378663540446	0.6509378663540446	221008.06000000008	66	0.0193434935521688
AIM1_106522553	177.8823215987295	321.801	0.7811011116993118	0.7811011116993118	930851.747	2942	0.7787188988883007
AIM1_106557336	138.2363712628291	321.801	0.7523427041499331	0.7523427041499331	470949.431	1398	0.6238286479250335
AIM1_106565475	-5.939267876909452	321.801	0.4801859641354881	0.4801859641354881	313498.182	402	0.0889971219836174
ANKRD6_89612185	-18.679295323510573	321.801	0.4844650864830237	0.4844650864830237	861207.982	2125	0.3403267136450993
ASCC3_100514927	83.83215357142858	321.801	0.6342261904761904	0.6342261904761904	482757.32	1410	0.4196428571428571
ASCC3_100639621	-12.8308398133748	321.801	0.5725764644893727	0.5725764644893727	437118.473	968	0.2509072058061171
ASCC3_100803849	126.05686963018304	321.801	0.6992902502801643	0.6992902502801643	1162164.574	3703	0.691632424355622
ASCC3_100866724	182.8828457278481	321.801	0.7914029535864979	0.7914029535864979	942140.017	2973	0.7840189873417721
CD109_73765490	173.75682970550577	321.801	0.7772087067861716	0.7772087067861716	574649.9580000001	1821	0.7772087067861716
CD109_73811991	55.63302162629757	321.801	0.5813148788927336	0.5813148788927336	207370.08	658	0.5692041522491349
CD109_73819362	141.79637747035574	321.801	0.7287549407114624	0.7287549407114624	463363.75	1475	0.7287549407114624
COL12A1_75116592	-12.912500351370348	321.801	0.4420238931834153	0.4420238931834153	109199.438	233	0.1637385804638088
COL12A1_75205012	36.1024156824147	321.5	0.6410761154855643	0.6410761154855643	359034.26700000005	796	0.2611548556430446
COL19A1_70135143	0.0570939153439153	3.256	0.0383597883597883	0.0194444444444444	2631.83	0	0.0
COL19A1_70150405	0.5507558620689655	4.739	0.1406896551724138	0.0834482758620689	1079.884	0	0.0
COL19A1_70174675	38.57043215956661	321.801	0.6360502339325289	0.6360502339325289	513994.179	1203	0.2962324550603299
COL9A1_70252401	90.35355993150684	321.801	0.6421232876712328	0.6421232876712328	238071.843	750	0.6421232876712328
COL9A1_70264941	163.43463843092664	321.801	0.7615122228538943	0.7615122228538943	840631.3500000001	2664	0.7572484366117112
COL9A1_70280622	-36.89746871945259	321.801	0.3551645487129358	0.3551645487129358	278625.96200000006	235	0.0382860866731834
ELOVL4_79921152	-49.03125075225677	321.801	0.446840521564694	0.446840521564694	161953.032	319	0.1599799398194583
FAM135A_70557887	29.42355066079295	321.801	0.6926465604879701	0.6926465604879701	235430.069	105	0.0355811589291765
FBXL4_98899765	50.13365083567764	321.801	0.6291577031275857	0.6291577031275857	961656.508	2704	0.4474598709250372
HACE1_104747244	46.48739938239836	321.801	0.5793446560301938	0.5793446560301938	1058536.4300000002	3375	0.5790015440041173
IMPG1_75947919	142.2472603133994	321.801	0.7492804605052766	0.7492804605052766	682681.358	2101	0.6718899904061401
IMPG1_76022542	0.0598226488773185	3.454	0.0218027985681744	0.006508298080052	974.2909999999998	0	0.0
MAP3K7_90552221	-4.002471391972672	321.801	0.2954739538855679	0.2954739538855679	93364.683	264	0.2254483347566182
MDN1_89780392	85.12495182724251	321.801	0.6461794019933554	0.6461794019933554	233022.279	703	0.5838870431893688
ME1_83214819	35.32122345624167	321.801	0.5619724566859173	0.5619724566859173	792481.554	2530	0.5619724566859173
ME1_83346880	61.76877419354838	321.801	0.5768702814001373	0.5768702814001373	973525.415	3063	0.5255662319835278
MTO1_73478447	161.51079904831627	321.801	0.6061493411420205	0.6061493411420205	1030511.748	3156	0.5775988286969254
MYO6_75832017	26.01811988304093	321.801	0.543859649122807	0.543859649122807	172287.406	204	0.0852130325814536
MYO6_75837487	-1.6939940765813415	321.616	0.5083562513221916	0.5083562513221916	271979.196	94	0.0198857626401523
MYO6_75856210	-57.36181328451882	321.801	0.3927824267782426	0.3927824267782426	137691.92200000002	278	0.1453974895397489
MYO6_75913420	69.50976219512195	321.801	0.6865853658536586	0.6865853658536586	301825.723	618	0.2512195121951219
PHIP_78982421	49.923225368593485	321.801	0.5923238942195179	0.5923238942195179	689199.671	2004	0.4689913409782354
PHIP_78989851	-10.243845624761168	321.801	0.4684753534581582	0.4684753534581582	358807.07499999995	1086	0.4149789835689721
PREP_105284271	70.14781379080614	321.801	0.6105929380413058	0.6105929380413058	562759.412	1784	0.5942704863424384
PREP_105330170	63.7897537619699	321.801	0.602827177382581	0.602827177382581	782236.588	2080	0.4742362061103511
QRSL1_106656257	-56.22969398312007	321.801	0.4557582357745712	0.4557582357745712	734967.6099999999	2239	0.3047917233868772
RIMS1_72251665	-23.415638497652576	321.801	0.3447350771294433	0.3447350771294433	52116.732	116	0.0778001341381623
SEC63_107905864	54.22137698630137	321.625	0.6487671232876713	0.6487671232876713	193076.773	339	0.1857534246575342
SNAP91_83595635	52.23444192799071	321.801	0.5995934959349594	0.5995934959349594	1084857.103	3396	0.4930313588850174
SNAP91_83606363	-85.2356003009027	321.801	0.2873620862587763	0.2873620862587763	112786.689	250	0.1253761283851554
TBX18_84752664	79.22473957974509	321.801	0.6099437363646802	0.6099437363646802	1556429.266	4729	0.5430014927086921
UFL1_96527046	-33.343483667017914	321.801	0.2950474183350896	0.2950474183350896	132212.553	340	0.1791359325605901
UFL1_96541046	81.23727720334809	321.801	0.7385524372230429	0.7385524372230429	315789.757	740	0.3643525356967011
CDC40_110225663	1.9811971544715392	321.801	0.5132895559724828	0.5132895559724828	988142.3199999998	2459	0.3844590368980612
DCBLD1_117520901	0.1771422594142259	4.114	0.0555887627017334	0.0364614465032875	728.1640000000001	0	0.0
DDO_110407146	13.678231188971852	321.801	0.527283170591614	0.527283170591614	576247.5449999999	1836	0.527283170591614
FAM184A_118974710	66.86953944954129	321.5	0.7559633027522936	0.7559633027522936	67687.41199999998	124	0.2275229357798165
FAM184A_119016495	75.72902419652752	321.801	0.624861470262283	0.624861470262283	1062034.26	3383	0.624861470262283
FAM26E_116514341	-29.07759250887956	321.801	0.3516306102680013	0.3516306102680013	221200.337	502	0.1620923474329997
FIG4_109794431	122.29937028636232	321.801	0.744825630847746	0.744825630847746	701863.8399999999	2044	0.5795293450524525
FYN_111696927	14.248620395088096	321.625	0.5016017084890549	0.5016017084890549	255986.58400000003	531	0.1417512012813667
FYN_111705280	-54.180174323634496	321.801	0.4826442062276672	0.4826442062276672	362005.641	764	0.1949974476773864
HDAC2_113943233	0.018646586345381	321.616	0.2690763052208835	0.2690763052208835	23181.838	63	0.0506024096385542
KPNA5_116729363	96.28714511352418	321.801	0.6271799934188877	0.6271799934188877	570411.9650000001	1792	0.5896676538334978
LAMA2_129148795	89.65463233119765	321.801	0.6619024149827502	0.6619024149827502	397376.821	1216	0.5993100049285363
LAMA2_129153566	63.4158754312693	321.801	0.5801706918467405	0.5801706918467405	937528.732	2852	0.5178863264935537
LAMA2_129253891	87.2115365280714	321.801	0.6429410382898755	0.6429410382898755	1719314.1299999997	5474	0.6429410382898755
LAMA2_129317173	-3.969261142217246	321.801	0.4739081746920492	0.4739081746920492	386952.551	776	0.1737961926091825
LAMA2_129343467	38.03001284456632	321.801	0.6256314042430365	0.6256314042430365	550680.257	534	0.0770673978929138
LAMA2_129450877	55.47182587749485	321.801	0.5925671025464556	0.5925671025464556	1353337.648	4301	0.5920165175498968
LAMA4_112143952	-8.897383846153847	321.801	0.5207692307692308	0.5207692307692308	134212.519	71	0.0273076923076923
LAMA4_112157468	0.0768012096774193	4.208	0.0383064516129032	0.032258064516129	977.572	0	0.0
NR2E1_108175445	29.742510131108464	321.801	0.6239570917759237	0.6239570917759237	200954.79100000003	612	0.3647199046483909
NUS1_117693598	90.72021205821206	321.801	0.6486486486486487	0.6486486486486487	195757.901	624	0.6486486486486487
NUS1_117705987	101.99537872853269	321.801	0.6571256402530883	0.6571256402530883	659490.0249999999	2053	0.6185598071708346
REV3L_111332894	45.13101809324983	321.801	0.5762004175365344	0.5762004175365344	260624.629	826	0.5748086290883786
REV3L_111380991	50.59324536256323	321.801	0.5919055649241147	0.5919055649241147	131568.036	274	0.2310286677908937
REV3L_111383993	-7.893630783611163	321.801	0.5024147063405515	0.5024147063405515	945525.082	2979	0.4640909799034117
RFX6_116915902	20.48006378357029	321.801	0.55173775671406	0.55173775671406	789967.788	2109	0.4164691943127962
RFX6_116916933	77.44731795716639	321.801	0.5354200988467874	0.5354200988467874	211795.216	532	0.2921471718835804
RFX6_116930940	16.787282750203417	321.801	0.6114727420667209	0.6114727420667209	133013.00900000002	256	0.1041497152156224
ROS1_117338694	0.0647030567685589	3.975	0.0269714872848702	0.0087336244541484	1333.322	0	0.0
ROS1_117362141	130.8017264808362	321.801	0.7068815331010453	0.7068815331010453	512035.067	1603	0.698170731707317
ROS1_117364796	69.48493850850414	321.801	0.6476232010466637	0.6476232010466637	234469.65400000004	712	0.3105102485826428
ROS1_117406340	209.06472505712108	321.801	0.8311119573495811	0.8311119573495811	1383102.473	4363	0.8307311500380807
ROS1_117413622	-0.073178277153558	2.955	0.0127340823970037	0.0038951310861423	1726.592	0	0.0
RWDD1_116592201	56.80910949248119	321.801	0.5841165413533834	0.5841165413533834	381034.419	1181	0.5549812030075187
SESN1_108997181	75.14503249187703	321.801	0.5763559110222445	0.5763559110222445	545480.321	1411	0.3526618345413647
SESN1_108999742	4.636994541484716	321.801	0.6375545851528385	0.6375545851528385	81291.04400000001	112	0.0611353711790393
SLC35F1_118267452	-1.940089253837916	321.801	0.5960966321551827	0.5960966321551827	814203.9469999999	1373	0.1633940259431155
SMPDL3A_122799256	-12.336944594594598	321.801	0.5788288288288288	0.5788288288288288	402539.886	628	0.1414414414414414
SOGA3_127448100	90.02494449541285	321.801	0.6477064220183486	0.6477064220183486	435235.743	1295	0.5940366972477065
TBC1D32_121111994	154.53427091855707	321.801	0.7809594644849387	0.7809594644849387	1164703.8569999998	3471	0.64540721457791
TBC1D32_121306132	37.543284171552	321.801	0.5634063560629435	0.5634063560629435	572959.929	1819	0.5612465288491206
TRMT11_125986878	0.0169180146550532	4.141	0.0116134384072998	0.0067745057375915	2006.26	0	0.0
TRMT11_126010628	-10.458414032650229	321.801	0.499478985758944	0.499478985758944	171293.26400000002	122	0.042375824939215
TUBE1_112073673	-31.016086387434555	321.801	0.4361256544502618	0.4361256544502618	243748.865	740	0.387434554973822
TUBE1_112080439	89.80439554317549	321.801	0.6984679665738162	0.6984679665738162	199138.943	454	0.3161559888579387
WISP3_112065069	48.323860611947545	321.5	0.7260806216610005	0.7260806216610005	170935.27300000002	89	0.0432248664400194
ABRACL_139040784	8.909928679464803	321.801	0.5247236765561373	0.5247236765561373	516919.363	205	0.0238510762070971
ALDH8A1_134939064	185.43772488945044	321.801	0.8008528111181301	0.8008528111181301	1573715.7060000002	5010	0.7912192040429564
ALDH8A1_134943129	71.72566740576497	321.801	0.5794530672579453	0.5794530672579453	206846.76	626	0.4626755358462675
ARFGEF3_138237764	30.36943129640205	321.801	0.5528269560251285	0.5528269560251285	1524267.7799999998	4840	0.5528269560251285
ARFGEF3_138335401	-1.2581601659751056	321.801	0.5062240663900415	0.5062240663900415	163913.968	487	0.404149377593361
ARG1_131575965	187.1666241963764	321.801	0.8007013442431327	0.8007013442431327	856310.6660000002	2712	0.7925189947399182
ARG1_131580712	38.90929921259843	321.801	0.5659448818897638	0.5659448818897638	362465.134	1148	0.5649606299212598
ARHGAP18_129582294	-0.0018149178255372	3.926	0.0533501896333754	0.0280657395701643	1364.647	0	0.0
ARHGAP18_129638946	77.20178147554131	321.801	0.5477145148356054	0.5477145148356054	329361.21700000006	881	0.3532477947072975
BCLAF1_136270547	64.33211124546554	321.801	0.6066102378073358	0.6066102378073358	473124.536	1505	0.6066102378073358
BCLAF1_136284888	-0.0746667602470522	2.916	0.0251263335204941	0.0040707467714766	1936.239	0	0.0
ENPP1_131850178	13.030975728155342	321.616	0.3046116504854368	0.3046116504854368	27099.318000000003	77	0.0934466019417475
ENPP1_131886408	169.22035629304946	321.801	0.7526612398246713	0.7526612398246713	373704.401	1176	0.736380713838447
ENPP3_131635674	-0.1419947096032202	2.592	0.0039102932719954	0.0003450258769407	1654.7109999999998	0	0.0
ENPP3_131644202	-0.045235136707388	3.529	0.006282722513089	0.0041884816753926	2020.584	0	0.0
ENPP3_131691694	28.59394471904266	321.801	0.5507284079084287	0.5507284079084287	1330187.1300000004	4229	0.5500780437044746
EPB41L2_130875339	9.421014735017334	321.801	0.6014115898959881	0.6014115898959881	804259.183	1423	0.1762010896483407
EYA4_133457402	111.24078921998246	321.801	0.6858019281332165	0.6858019281332165	953089.716	3014	0.6603856266432954
EYA4_133463039	-20.8494537815126	321.801	0.5397923875432526	0.5397923875432526	153782.434	186	0.0919426594167078
EYA4_133467066	70.16185552033808	321.801	0.6151611199154781	0.6151611199154781	732826.303	2329	0.6151611199154781
HIVEP2_142760818	-31.764560893854757	321.788	0.4513966480446927	0.4513966480446927	46528.624	70	0.0782122905027933
L3MBTL3_130054174	-0.038731343283582	3.1	0.030289727831431	0.0250219490781387	708.581	0	0.0
L3MBTL3_130079833	-33.21902084972463	321.801	0.3926042486231313	0.3926042486231313	248655.199	191	0.0375688434303697
L3MBTL3_130093895	-3.6678869209809264	321.801	0.5088555858310627	0.5088555858310627	91854.625	144	0.0980926430517711
LATS1_149678599	18.72003584672436	321.801	0.6084672435105068	0.6084672435105068	417621.739	1008	0.311495673671199
LATS1_149701485	-2.7960679086538502	321.801	0.5151742788461539	0.5151742788461539	964135.62	2474	0.3716947115384615
MAP3K5_136618882	79.83005820533549	321.625	0.8099087654463564	0.8099087654463564	889023.993	712	0.082226585056011
MAP3K5_136694565	-14.016919493962048	321.801	0.5330649798734906	0.5330649798734906	108459.264	130	0.0747556066705002
MAP3K5_136699587	92.992864082133	321.801	0.6719276739197058	0.6719276739197058	1219867.096	3858	0.5911737664725712
MED23_131606288	30.74272619047619	321.801	0.5531135531135531	0.5531135531135531	189715.617	603	0.5521978021978022
MED23_131607773	22.101266761768905	321.801	0.5370898716119828	0.5370898716119828	238024.483	752	0.536376604850214
MED23_131614069	42.40133682556312	321.801	0.6189977300506373	0.6189977300506373	558153.194	996	0.1739130434782608
NUP43_149735711	-67.99716390728476	321.801	0.4060430463576159	0.4060430463576159	576829.9539999999	1137	0.2353062913907284
NUP43_149738972	-2.87092479784367	321.801	0.708355795148248	0.708355795148248	333682.231	273	0.0735849056603773
PEX3_143472419	16.73056286721504	321.801	0.5801018409714062	0.5801018409714062	166751.18	245	0.0959655307481394
PHACTR2_143768695	193.93128591033852	321.801	0.8080207380298872	0.8080207380298872	1676161.963	5288	0.8063433973772491
PPIL4_149519441	-18.53842233009709	321.801	0.4908306364617044	0.4908306364617044	449491.993	1421	0.3832254584681769
REPS1_138946456	-8.97585029666819	321.801	0.6380648105887723	0.6380648105887723	195116.425	244	0.1113646736649931
SHPRH_145911720	17.273174829931964	321.801	0.5312925170068027	0.5312925170068027	493780.196	1562	0.5312925170068027
STXBP5_147266105	-10.916298146991462	321.5	0.4201540703726837	0.4201540703726837	224437.427	98	0.0204039142202789
STXBP5_147357331	-26.63809796412013	321.801	0.2574077806893771	0.2574077806893771	317655.8180000001	849	0.1711348518443862
TXLNB_139259364	0.9303873873873914	321.801	0.2249749749749749	0.2249749749749749	274603.334	832	0.2082082082082082
UTRN_144454520	42.65366913530825	321.801	0.5764611689351481	0.5764611689351481	378391.43	743	0.1487189751801441
UTRN_144474439	12.970103567318755	321.801	0.3383199079401611	0.3383199079401611	38678.049	112	0.1288837744533947
UTRN_144553002	45.32416792656586	321.801	0.5691144708423326	0.5691144708423326	654091.3929999999	2064	0.5572354211663066
UTRN_144789487	-15.682227595099937	321.801	0.3733075435203095	0.3733075435203095	196988.984	233	0.0500752202879862
ACAT2_159764268	-92.20239901234568	321.801	0.3582716049382716	0.3582716049382716	453581.517	1441	0.3558024691358025
AFDN_167920121	22.620396170106943	321.801	0.587913454364586	0.587913454364586	303707.191	263	0.0654066152698333
AFDN_167949216	99.52615965787598	321.801	0.6664290805416964	0.6664290805416964	567761.598	1726	0.6151104775481112
AGPAT4_161147038	0.5738859910581217	321.625	0.470193740685544	0.470193740685544	151366.79499999998	89	0.0331594634873323
ARID1B_157196468	-8.791975824175822	321.398	0.1410989010989011	0.1410989010989011	82109.48500000002	225	0.0989010989010989
CNKSR3_154424716	11.160536143429333	321.801	0.5380507343124166	0.5380507343124166	753991.416	2177	0.4152202937249666
CNKSR3_154430900	-9.866185334678775	321.801	0.5045408678102926	0.5045408678102926	277415.42600000004	586	0.1971072990245543
EZR_158786566	10.384744916820702	321.788	0.5958102279728897	0.5958102279728897	59596.437000000005	153	0.0942698706099815
FNDC1_159250724	35.30927598729005	321.801	0.560599182932365	0.560599182932365	388374.609	1235	0.560599182932365
IGF2R_160026680	16.679639395114382	321.801	0.5160915083365646	0.5160915083365646	391204.742	1214	0.4707250872431175
IGF2R_160057797	-71.19601066499374	323.306	0.3877038895859473	0.3877038895859473	191842.81	601	0.377038895859473
IGF2R_160087432	44.80011566666667	321.801	0.5753333333333334	0.5753333333333334	543460.233	1726	0.5753333333333334
IYD_150392946	55.4187767277023	321.801	0.5764914353219137	0.5764914353219137	182679.697	391	0.2309509746012994
KIF25_168042274	117.9490748031496	321.801	0.6909448818897638	0.6909448818897638	110271.016	351	0.6909448818897638
LPA_160532311	80.86950202976995	321.801	0.6373477672530447	0.6373477672530447	137521.422	366	0.4952638700947226
LPA_160537515	37.52066402714932	321.801	0.5637254901960784	0.5637254901960784	938276.396	2990	0.5637254901960784
LPA_160547172	222.6760938827528	321.801	0.8513169073916738	0.8513169073916738	633208.1889999999	2000	0.8496176720475785
LPA_160557010	-12.545164742109316	321.5	0.2809853733641262	0.2809853733641262	53763.904	72	0.0554272517321016
MAP3K4_161097689	63.85601333333334	321.801	0.6233333333333333	0.6233333333333333	196974.607	616	0.5133333333333333
MAP3K4_161116492	-21.85384204131228	321.5	0.4744835965978128	0.4744835965978128	106687.55000000002	117	0.0710814094775212
NOX3_155409456	148.93177079796266	321.801	0.8279569892473119	0.8279569892473119	691961.547	1820	0.5149971703452179
NOX3_155433263	79.2940333273607	321.801	0.6441497939437377	0.6441497939437377	981350.488	2891	0.5180075255330586
PDE10A_165337346	83.62617050990582	321.801	0.7739525820071452	0.7739525820071452	466757.206	1016	0.3299772653458915
PLG_160731415	49.07660720130932	321.801	0.5826513911620295	0.5826513911620295	111077.421	356	0.5826513911620295
PLG_160734481	-20.209709789000343	321.5	0.4161189899688689	0.4161189899688689	89490.69200000001	100	0.0345901072293324
RPS6KA2_166418498	53.6346198083067	321.801	0.3027156549520767	0.3027156549520767	117126.051	360	0.2875399361022364
SCAF8_154825790	73.4367693637621	321.801	0.6158367911479945	0.6158367911479945	546047.6140000001	1732	0.598893499308437
SFT2D1_166326591	126.80269234254644	321.801	0.7136384231989126	0.7136384231989126	473914.622	1481	0.6710466696873584
SLC22A3_160449341	0.9582769277845762	321.616	0.5045899632802937	0.5045899632802937	187137.21500000003	67	0.0205018359853121
SYNE1_152131777	9.371941747572816	321.801	0.5013869625520111	0.5013869625520111	98162.994	274	0.1900138696255201
